id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
23128,46,management,married,tertiary,no,326,no,no,cellular,26,aug,182,7,-1,0,unknown,0
21177,50,management,single,tertiary,no,1200,no,no,cellular,14,aug,904,3,-1,0,unknown,1
21284,43,management,divorced,tertiary,no,-173,no,yes,cellular,18,aug,119,7,-1,0,unknown,0
41978,46,admin.,married,secondary,no,0,yes,no,cellular,26,oct,87,1,185,2,other,0
9166,43,services,single,secondary,no,848,no,no,unknown,5,jun,168,2,-1,0,unknown,0
42141,33,services,married,secondary,no,1697,no,no,cellular,3,nov,179,1,-1,0,unknown,1
20157,45,technician,married,secondary,no,1395,yes,no,cellular,11,aug,243,4,-1,0,unknown,0
29384,55,blue-collar,married,secondary,no,754,no,no,cellular,2,feb,218,3,-1,0,unknown,0
5304,30,blue-collar,married,primary,no,595,yes,no,unknown,23,may,231,1,-1,0,unknown,0
9559,37,self-employed,single,tertiary,no,1549,no,no,unknown,6,jun,48,2,-1,0,unknown,0
43185,51,technician,married,tertiary,no,0,no,no,cellular,2,mar,539,2,-1,0,unknown,1
36660,42,blue-collar,married,primary,no,0,no,no,telephone,12,may,24,1,-1,0,unknown,0
43666,21,student,single,secondary,no,130,no,no,cellular,11,may,113,2,273,4,failure,0
33631,35,blue-collar,married,secondary,no,731,yes,no,cellular,20,apr,179,2,-1,0,unknown,0
14271,29,blue-collar,single,primary,no,10,no,no,cellular,14,jul,135,3,-1,0,unknown,0
16263,38,management,married,tertiary,no,1952,no,yes,cellular,23,jul,237,1,-1,0,unknown,0
6599,29,management,married,tertiary,no,314,no,no,unknown,28,may,938,2,-1,0,unknown,1
12554,44,technician,divorced,secondary,no,303,yes,yes,unknown,3,jul,51,1,-1,0,unknown,0
32619,28,technician,single,secondary,no,16,no,no,cellular,17,apr,268,1,333,1,failure,0
27639,50,blue-collar,married,primary,no,0,no,no,cellular,21,nov,281,2,191,2,failure,0
34847,52,admin.,married,secondary,no,786,yes,no,cellular,6,may,164,5,-1,0,unknown,0
29028,47,admin.,married,secondary,no,2152,no,no,cellular,2,feb,138,1,-1,0,unknown,0
36574,44,blue-collar,married,primary,no,1147,yes,no,cellular,12,may,23,1,-1,0,unknown,0
20602,31,management,married,tertiary,no,1514,no,no,cellular,12,aug,284,2,-1,0,unknown,0
12070,53,self-employed,divorced,secondary,no,1287,no,no,unknown,20,jun,12,3,-1,0,unknown,0
4070,48,unemployed,married,tertiary,no,-471,yes,no,unknown,19,may,668,7,-1,0,unknown,0
5868,41,technician,married,secondary,no,457,yes,yes,unknown,26,may,181,2,-1,0,unknown,0
41309,26,student,single,tertiary,no,97,no,no,cellular,27,aug,382,1,-1,0,unknown,0
25495,30,management,single,tertiary,no,54,yes,yes,cellular,19,nov,192,1,177,3,failure,0
1679,34,blue-collar,married,secondary,no,286,yes,no,unknown,9,may,134,2,-1,0,unknown,0
4833,36,services,married,secondary,no,5024,no,no,unknown,21,may,139,1,-1,0,unknown,0
36804,37,services,married,secondary,no,335,yes,no,cellular,12,may,107,2,368,2,failure,0
8893,37,unemployed,single,secondary,no,1354,yes,no,unknown,4,jun,207,4,-1,0,unknown,0
35396,32,management,married,tertiary,no,1544,yes,no,cellular,7,may,265,1,-1,0,unknown,0
17329,28,technician,single,secondary,no,-97,no,no,cellular,28,jul,96,4,-1,0,unknown,0
41801,34,technician,single,tertiary,no,144,yes,yes,cellular,14,oct,104,1,85,19,failure,0
8225,45,services,married,secondary,no,75,yes,yes,unknown,2,jun,222,2,-1,0,unknown,0
9575,37,blue-collar,married,secondary,no,5334,no,no,unknown,6,jun,58,1,-1,0,unknown,0
29676,33,unemployed,single,tertiary,no,14889,yes,no,cellular,3,feb,22,3,-1,0,unknown,0
42539,64,self-employed,married,tertiary,no,661,no,no,cellular,21,dec,367,2,294,2,failure,1
8022,41,blue-collar,married,primary,no,143,yes,yes,unknown,2,jun,659,2,-1,0,unknown,1
2863,55,unemployed,divorced,secondary,no,283,yes,yes,unknown,14,may,220,2,-1,0,unknown,0
21415,60,housemaid,married,primary,no,1043,no,no,cellular,18,aug,1364,4,-1,0,unknown,0
40961,32,admin.,single,secondary,no,5,yes,yes,cellular,13,aug,200,1,127,1,failure,0
21690,59,retired,married,primary,no,0,no,no,cellular,19,aug,288,2,-1,0,unknown,0
13572,25,technician,single,secondary,no,959,no,no,cellular,9,jul,144,5,-1,0,unknown,0
21385,40,management,married,tertiary,no,42,no,yes,cellular,18,aug,215,6,-1,0,unknown,0
19512,53,technician,married,secondary,no,234,no,no,cellular,7,aug,103,2,-1,0,unknown,0
1714,31,unemployed,single,tertiary,no,133,yes,no,unknown,9,may,480,2,-1,0,unknown,0
16807,27,technician,single,secondary,no,471,yes,yes,cellular,24,jul,136,2,-1,0,unknown,0
717,53,retired,married,secondary,no,303,yes,no,unknown,6,may,593,2,-1,0,unknown,0
10312,47,services,married,secondary,no,440,yes,no,unknown,12,jun,91,1,-1,0,unknown,0
8425,49,blue-collar,married,primary,no,2068,yes,no,unknown,3,jun,45,1,-1,0,unknown,0
570,28,services,single,secondary,no,5090,yes,no,unknown,6,may,1297,3,-1,0,unknown,1
9350,43,entrepreneur,married,tertiary,no,5506,no,yes,unknown,6,jun,141,1,-1,0,unknown,0
39465,26,student,single,tertiary,no,5169,yes,no,cellular,25,may,397,1,35,2,failure,1
22816,48,unknown,married,unknown,no,558,no,no,cellular,25,aug,433,6,-1,0,unknown,0
30478,43,unknown,married,primary,no,644,no,no,telephone,5,feb,195,2,-1,0,unknown,0
27592,30,technician,married,secondary,no,817,yes,no,cellular,21,nov,208,3,91,4,failure,0
36685,55,management,married,tertiary,no,5709,yes,no,cellular,12,may,442,1,-1,0,unknown,0
30725,35,management,single,tertiary,no,1064,yes,no,cellular,6,feb,69,2,261,1,other,0
3480,42,blue-collar,married,secondary,no,-628,yes,yes,unknown,15,may,251,1,-1,0,unknown,0
33448,69,retired,married,tertiary,no,473,no,no,cellular,20,apr,333,1,-1,0,unknown,0
19929,46,management,single,tertiary,yes,-344,no,no,cellular,8,aug,142,4,-1,0,unknown,0
28927,53,services,married,secondary,no,660,no,no,cellular,2,feb,210,1,272,2,failure,0
27262,37,admin.,single,secondary,no,0,no,no,cellular,21,nov,232,2,-1,0,unknown,0
22703,42,technician,divorced,tertiary,no,343,no,no,cellular,25,aug,87,4,-1,0,unknown,0
35714,31,technician,single,secondary,no,-423,yes,no,cellular,8,may,103,6,-1,0,unknown,0
12449,31,blue-collar,married,secondary,no,652,no,yes,unknown,1,jul,281,3,-1,0,unknown,0
29976,38,self-employed,single,tertiary,no,973,no,no,cellular,4,feb,138,1,-1,0,unknown,0
23672,31,management,single,tertiary,no,713,no,no,cellular,28,aug,162,1,-1,0,unknown,0
33324,41,technician,married,tertiary,no,585,yes,no,telephone,20,apr,60,1,-1,0,unknown,0
15954,40,entrepreneur,married,tertiary,no,121,yes,no,cellular,22,jul,80,1,-1,0,unknown,0
33991,30,technician,single,tertiary,no,1185,yes,no,cellular,30,apr,284,1,339,1,failure,0
38434,32,blue-collar,married,primary,no,2198,no,no,cellular,15,may,463,1,175,4,failure,0
2805,47,technician,divorced,secondary,no,4135,yes,no,unknown,14,may,283,8,-1,0,unknown,0
31178,25,admin.,single,tertiary,no,760,yes,no,cellular,27,feb,58,2,-1,0,unknown,0
33636,36,services,married,secondary,no,924,yes,yes,cellular,20,apr,173,4,-1,0,unknown,0
41859,73,retired,married,unknown,no,519,no,no,telephone,16,oct,434,1,57,1,failure,1
8107,34,management,single,tertiary,no,0,yes,no,unknown,2,jun,83,1,-1,0,unknown,0
4993,32,management,married,secondary,no,6217,yes,yes,unknown,21,may,486,2,-1,0,unknown,0
23702,38,management,single,tertiary,no,0,no,no,cellular,28,aug,59,12,-1,0,unknown,0
38826,29,blue-collar,married,secondary,no,-95,yes,no,cellular,18,may,164,1,370,1,failure,0
43143,71,entrepreneur,married,tertiary,no,15265,no,no,cellular,25,feb,865,1,192,2,failure,0
12802,35,services,single,secondary,no,2110,no,yes,cellular,7,jul,39,1,-1,0,unknown,0
32269,28,services,single,secondary,no,94,yes,no,cellular,16,apr,300,1,-1,0,unknown,0
34466,32,management,single,tertiary,no,112,yes,no,cellular,5,may,118,1,-1,0,unknown,0
22842,35,management,married,tertiary,no,0,no,no,cellular,25,aug,484,4,-1,0,unknown,0
7933,27,blue-collar,single,primary,no,-79,yes,no,unknown,30,may,385,5,-1,0,unknown,0
30839,46,admin.,married,unknown,no,1106,no,no,telephone,9,feb,14,13,-1,0,unknown,0
39177,54,retired,divorced,secondary,no,451,no,yes,cellular,18,may,42,4,280,5,failure,0
1840,26,technician,single,secondary,no,57,yes,no,unknown,9,may,404,2,-1,0,unknown,0
18772,40,admin.,married,secondary,no,341,no,no,cellular,31,jul,1142,5,-1,0,unknown,1
1830,34,blue-collar,single,secondary,no,610,yes,no,unknown,9,may,316,3,-1,0,unknown,0
6555,32,blue-collar,single,secondary,no,106,yes,no,unknown,27,may,1224,8,-1,0,unknown,0
11964,48,blue-collar,married,primary,no,1876,yes,no,unknown,20,jun,11,3,-1,0,unknown,0
10851,42,entrepreneur,single,tertiary,no,231,no,no,unknown,17,jun,241,1,-1,0,unknown,0
3713,40,services,married,secondary,no,446,yes,no,unknown,16,may,1252,1,-1,0,unknown,1
19964,35,technician,married,secondary,no,46,no,no,cellular,8,aug,404,4,-1,0,unknown,0
18284,27,technician,single,secondary,no,0,no,no,cellular,31,jul,13,3,-1,0,unknown,0
21065,51,housemaid,married,secondary,no,429,no,no,cellular,14,aug,230,2,-1,0,unknown,0
28145,55,technician,married,secondary,no,955,yes,no,cellular,29,jan,104,1,-1,0,unknown,0
20360,53,self-employed,married,primary,no,2639,no,no,cellular,11,aug,304,4,-1,0,unknown,0
31620,37,blue-collar,divorced,secondary,no,811,yes,yes,cellular,6,apr,185,3,-1,0,unknown,0
39629,55,technician,divorced,secondary,no,217,yes,yes,cellular,26,may,176,1,-1,0,unknown,0
31485,49,admin.,married,primary,no,686,yes,yes,cellular,1,apr,286,2,225,4,other,0
19752,53,management,married,tertiary,no,2327,no,no,cellular,8,aug,94,2,-1,0,unknown,0
36455,36,services,single,secondary,no,2409,yes,yes,telephone,11,may,338,2,-1,0,unknown,0
5923,39,entrepreneur,married,secondary,no,283,yes,no,unknown,26,may,126,2,-1,0,unknown,0
10407,56,blue-collar,married,secondary,no,2190,no,yes,unknown,12,jun,270,1,-1,0,unknown,0
32223,43,blue-collar,married,primary,no,985,yes,no,cellular,16,apr,35,1,-1,0,unknown,0
41292,86,retired,divorced,primary,no,0,no,no,telephone,26,aug,189,1,-1,0,unknown,1
15125,29,technician,single,tertiary,no,406,yes,no,cellular,17,jul,119,1,-1,0,unknown,0
43576,32,admin.,married,tertiary,no,284,yes,no,cellular,29,apr,717,3,-1,0,unknown,1
35279,30,services,single,secondary,no,-271,yes,no,cellular,7,may,609,1,337,1,success,1
36326,33,admin.,divorced,secondary,no,-331,yes,yes,cellular,11,may,186,2,350,3,failure,0
32190,34,technician,single,tertiary,no,1393,yes,no,cellular,15,apr,540,3,271,3,success,0
16682,49,services,married,secondary,no,86,yes,yes,cellular,24,jul,92,2,-1,0,unknown,0
15181,33,admin.,married,secondary,no,0,yes,no,telephone,17,jul,1448,7,-1,0,unknown,1
36689,46,management,married,tertiary,no,125,yes,no,telephone,12,may,81,5,-1,0,unknown,0
7475,40,blue-collar,married,secondary,no,271,yes,no,unknown,29,may,483,2,-1,0,unknown,0
7907,40,management,married,tertiary,no,211,yes,no,unknown,30,may,137,3,-1,0,unknown,0
14276,34,technician,married,secondary,no,800,yes,no,cellular,14,jul,103,3,-1,0,unknown,0
26385,41,admin.,married,secondary,no,683,no,yes,cellular,20,nov,77,1,-1,0,unknown,0
24743,34,blue-collar,married,primary,no,7673,yes,no,cellular,18,nov,143,1,-1,0,unknown,0
41808,62,services,married,primary,no,276,no,no,cellular,14,oct,80,2,-1,0,unknown,0
21805,58,retired,married,secondary,no,168,no,no,cellular,20,aug,183,4,-1,0,unknown,0
27682,31,blue-collar,married,primary,no,1601,no,no,cellular,21,nov,521,3,-1,0,unknown,0
42402,27,blue-collar,single,secondary,no,-46,yes,no,cellular,3,dec,97,3,199,8,other,0
20797,49,blue-collar,married,primary,no,737,no,no,cellular,13,aug,100,2,-1,0,unknown,0
10532,44,self-employed,married,secondary,no,6553,no,no,unknown,16,jun,195,2,-1,0,unknown,0
39453,28,self-employed,single,tertiary,no,2503,no,no,cellular,25,may,426,1,-1,0,unknown,1
25224,48,housemaid,single,secondary,no,1042,no,no,telephone,18,nov,129,2,-1,0,unknown,0
35703,35,blue-collar,married,primary,no,0,yes,no,cellular,8,may,265,1,290,2,failure,0
20074,35,technician,single,tertiary,no,0,no,no,cellular,11,aug,176,3,-1,0,unknown,0
7616,40,management,married,tertiary,no,2147,yes,no,unknown,30,may,115,1,-1,0,unknown,0
40768,40,technician,married,secondary,no,694,yes,no,cellular,10,aug,107,4,68,11,success,0
1378,51,admin.,divorced,secondary,no,115,yes,yes,unknown,8,may,136,1,-1,0,unknown,0
3540,53,services,married,secondary,no,2925,yes,no,unknown,15,may,1392,4,-1,0,unknown,0
32160,31,services,single,secondary,no,205,yes,no,cellular,15,apr,465,1,-1,0,unknown,0
37053,32,services,married,secondary,no,413,yes,no,telephone,13,may,67,1,365,1,failure,0
39728,56,admin.,married,secondary,no,1671,no,no,cellular,28,may,158,2,-1,0,unknown,0
15544,31,services,married,secondary,no,-163,yes,no,cellular,21,jul,200,2,-1,0,unknown,0
20800,42,management,married,tertiary,no,0,no,no,cellular,13,aug,325,2,-1,0,unknown,0
33667,34,services,married,secondary,no,305,yes,no,cellular,20,apr,212,2,-1,0,unknown,0
17191,27,technician,married,secondary,no,0,yes,no,cellular,28,jul,55,6,-1,0,unknown,0
899,49,admin.,married,secondary,no,326,yes,no,unknown,7,may,99,2,-1,0,unknown,0
35075,41,blue-collar,married,primary,no,13,yes,no,cellular,6,may,358,2,306,1,failure,0
33954,30,management,single,tertiary,no,398,no,no,cellular,30,apr,554,1,6,2,success,1
44078,28,services,single,secondary,no,198,no,no,cellular,5,jul,128,2,-1,0,unknown,1
16117,36,management,married,tertiary,no,348,no,yes,cellular,22,jul,307,1,-1,0,unknown,0
18940,41,management,single,tertiary,no,260,no,no,cellular,4,aug,149,1,-1,0,unknown,0
5403,40,management,divorced,tertiary,no,-319,yes,no,unknown,23,may,59,3,-1,0,unknown,0
25485,47,entrepreneur,divorced,secondary,no,392,yes,yes,cellular,19,nov,125,1,-1,0,unknown,0
13101,28,admin.,single,secondary,no,144,no,yes,cellular,8,jul,136,1,-1,0,unknown,0
253,34,services,single,secondary,no,0,yes,no,unknown,5,may,142,1,-1,0,unknown,0
6895,35,blue-collar,divorced,secondary,no,105,yes,yes,unknown,28,may,118,1,-1,0,unknown,0
36017,46,admin.,divorced,primary,no,1807,yes,no,cellular,11,may,62,3,339,2,failure,0
31597,39,services,divorced,secondary,no,-152,yes,no,cellular,3,apr,179,3,-1,0,unknown,0
35763,53,technician,married,unknown,no,253,yes,no,cellular,8,may,763,1,-1,0,unknown,0
41023,57,retired,single,tertiary,no,842,no,no,cellular,13,aug,284,3,-1,0,unknown,1
21147,56,blue-collar,married,primary,no,8163,no,no,cellular,14,aug,1231,4,-1,0,unknown,1
1418,32,blue-collar,married,secondary,no,1,yes,no,unknown,8,may,102,1,-1,0,unknown,0
5564,28,blue-collar,single,secondary,no,-303,yes,no,unknown,23,may,277,2,-1,0,unknown,0
23933,43,admin.,married,secondary,no,257,no,no,cellular,29,aug,186,6,-1,0,unknown,0
2744,52,admin.,single,secondary,no,3348,yes,no,unknown,14,may,407,4,-1,0,unknown,0
21346,45,technician,married,secondary,no,1629,no,no,cellular,18,aug,58,4,-1,0,unknown,0
19988,57,management,married,tertiary,no,1963,no,yes,cellular,8,aug,178,3,-1,0,unknown,0
31468,40,technician,single,tertiary,no,250,yes,no,cellular,1,apr,107,1,-1,0,unknown,0
34472,32,admin.,single,secondary,no,12,yes,no,cellular,5,may,242,1,365,2,failure,0
9529,56,unemployed,divorced,tertiary,no,832,no,no,unknown,6,jun,36,2,-1,0,unknown,0
7805,56,management,married,tertiary,no,-45,yes,no,unknown,30,may,116,6,-1,0,unknown,0
28067,26,unemployed,single,secondary,no,622,no,no,cellular,28,jan,1451,2,-1,0,unknown,1
20666,54,technician,married,secondary,no,479,no,no,cellular,12,aug,222,3,-1,0,unknown,0
29466,28,entrepreneur,married,tertiary,no,59,no,no,cellular,3,feb,330,3,190,6,failure,0
4625,36,entrepreneur,married,secondary,no,134,no,no,unknown,20,may,98,1,-1,0,unknown,0
22745,38,management,married,tertiary,no,1463,yes,no,cellular,25,aug,425,4,-1,0,unknown,0
41021,45,management,single,tertiary,no,2067,yes,no,cellular,13,aug,393,2,462,1,success,1
28502,46,services,married,secondary,no,2202,yes,no,cellular,29,jan,83,2,-1,0,unknown,0
9657,46,entrepreneur,single,tertiary,no,77,yes,yes,unknown,6,jun,520,3,-1,0,unknown,0
19457,49,blue-collar,married,unknown,no,2635,no,no,cellular,7,aug,88,2,-1,0,unknown,0
35377,34,entrepreneur,married,secondary,no,393,yes,no,cellular,7,may,174,1,293,3,failure,0
17831,48,management,single,tertiary,no,906,yes,no,telephone,29,jul,289,9,-1,0,unknown,0
20262,33,management,married,tertiary,no,752,yes,no,cellular,11,aug,104,4,-1,0,unknown,0
43178,29,admin.,single,tertiary,no,8,no,yes,cellular,2,mar,107,1,-1,0,unknown,0
8854,35,blue-collar,married,primary,no,300,yes,no,unknown,4,jun,81,1,-1,0,unknown,0
23697,35,technician,married,secondary,no,-78,no,no,cellular,28,aug,102,13,-1,0,unknown,0
20221,41,technician,single,secondary,no,214,no,no,cellular,11,aug,228,2,-1,0,unknown,0
886,29,unemployed,married,tertiary,no,8,yes,no,unknown,7,may,233,1,-1,0,unknown,0
21684,50,admin.,married,secondary,no,-1415,no,no,cellular,19,aug,358,2,-1,0,unknown,0
39712,26,student,single,tertiary,no,13107,yes,no,cellular,27,may,112,2,-1,0,unknown,0
2000,28,admin.,married,secondary,no,2,yes,no,unknown,9,may,167,1,-1,0,unknown,0
39085,30,technician,single,secondary,no,963,yes,no,cellular,18,may,66,1,-1,0,unknown,0
16261,38,management,divorced,tertiary,no,539,yes,no,cellular,23,jul,161,1,-1,0,unknown,0
19642,57,admin.,married,tertiary,no,46,no,no,cellular,7,aug,238,2,-1,0,unknown,0
17563,46,management,married,secondary,no,10,yes,no,cellular,29,jul,122,7,-1,0,unknown,0
13882,33,blue-collar,married,secondary,no,1786,no,no,cellular,10,jul,209,1,-1,0,unknown,0
924,30,services,single,tertiary,no,542,yes,no,unknown,7,may,435,2,-1,0,unknown,0
25601,34,technician,married,secondary,no,1,yes,no,cellular,19,nov,108,1,-1,0,unknown,0
3017,32,admin.,single,secondary,no,91,yes,no,unknown,14,may,302,2,-1,0,unknown,0
3832,35,technician,married,secondary,no,523,yes,yes,unknown,16,may,95,1,-1,0,unknown,0
18954,47,blue-collar,married,secondary,no,1449,no,no,cellular,4,aug,322,1,-1,0,unknown,0
13445,45,services,divorced,secondary,no,5758,yes,no,telephone,9,jul,16,1,-1,0,unknown,0
133,38,technician,single,secondary,no,1685,yes,no,unknown,5,may,185,1,-1,0,unknown,0
18159,42,services,married,unknown,no,1340,no,yes,cellular,30,jul,88,5,-1,0,unknown,0
23012,56,technician,married,tertiary,no,272,no,no,cellular,26,aug,103,2,-1,0,unknown,0
13148,42,admin.,married,secondary,no,-150,no,yes,cellular,8,jul,249,3,-1,0,unknown,0
41298,43,management,single,tertiary,no,1696,yes,no,cellular,26,aug,257,1,474,3,failure,1
6606,38,blue-collar,married,secondary,no,35,yes,no,unknown,28,may,130,2,-1,0,unknown,0
16839,25,management,single,secondary,no,1272,yes,no,cellular,24,jul,342,2,-1,0,unknown,0
36359,29,blue-collar,single,secondary,no,558,yes,no,cellular,11,may,142,1,-1,0,unknown,0
27804,30,admin.,single,secondary,no,1309,no,no,cellular,28,jan,622,1,-1,0,unknown,1
29924,30,blue-collar,married,secondary,no,364,yes,yes,cellular,4,feb,331,1,-1,0,unknown,0
36790,35,services,divorced,secondary,no,0,yes,yes,cellular,12,may,95,4,357,1,failure,0
18606,36,blue-collar,divorced,secondary,no,107,yes,no,cellular,31,jul,134,2,-1,0,unknown,0
21964,50,management,married,secondary,no,2130,no,no,cellular,20,aug,203,4,-1,0,unknown,0
962,57,retired,married,tertiary,no,906,yes,no,unknown,7,may,117,1,-1,0,unknown,0
19913,50,management,married,tertiary,no,290,no,yes,cellular,8,aug,50,2,-1,0,unknown,0
38721,33,admin.,single,primary,no,-258,yes,no,cellular,15,may,158,2,352,2,failure,0
8938,29,management,married,tertiary,no,68,yes,no,unknown,4,jun,69,4,-1,0,unknown,0
9923,35,services,married,secondary,no,8412,no,no,unknown,9,jun,479,4,-1,0,unknown,0
42709,42,admin.,married,secondary,no,383,no,no,cellular,25,jan,146,1,-1,0,unknown,0
5254,36,blue-collar,married,primary,no,711,yes,no,unknown,23,may,154,2,-1,0,unknown,0
19201,33,self-employed,married,primary,no,0,no,no,cellular,6,aug,139,8,-1,0,unknown,0
15221,42,blue-collar,divorced,primary,no,301,yes,no,cellular,17,jul,1175,2,-1,0,unknown,1
27605,37,blue-collar,married,secondary,no,1407,yes,no,cellular,21,nov,14,7,-1,0,unknown,0
25963,34,admin.,married,tertiary,no,899,yes,no,telephone,19,nov,377,3,7,4,success,0
